game_id,seat_location
3279,returning_champ
3277,right
3277,middle
3277,returning_champ
3275,right
3275,middle
3275,returning_champ
3274,right
3274,middle
3274,returning_champ
3273,right
3273,middle
3273,returning_champ
3271,right
3271,middle
3271,returning_champ
3269,right
3269,middle
3269,returning_champ
3268,right
3268,middle
3268,returning_champ
3266,right
3266,middle
3266,returning_champ
3265,right
3265,middle
3265,returning_champ
3264,right
3264,middle
3264,returning_champ
3263,right
3263,middle
3263,returning_champ
3261,right
3261,middle
3261,returning_champ
3259,right
3259,middle
3259,returning_champ
3257,right
3257,middle
3257,returning_champ
3258,right
3258,middle
3258,returning_champ
3256,right
3256,middle
3256,returning_champ
3255,right
3255,middle
3255,returning_champ
3252,right
3252,middle
3252,returning_champ
3250,right
3250,middle
3250,returning_champ
3249,right
3249,middle
3249,returning_champ
3254,right
3254,middle
3254,returning_champ
3253,right
3253,middle
3253,returning_champ
3246,right
3246,middle
3246,returning_champ
3244,right
3244,middle
3244,returning_champ
3242,right
3242,middle
3242,returning_champ
3240,right
3240,middle
3240,returning_champ
3239,right
3239,middle
3239,returning_champ
3237,right
3237,middle
3237,returning_champ
3235,right
3235,middle
3235,returning_champ
3232,right
3232,middle
3232,returning_champ
3231,right
3231,middle
3231,returning_champ
3229,right
3229,middle
3229,returning_champ
3228,right
3228,middle
3228,returning_champ
3227,right
3227,middle
3227,returning_champ
3226,right
3226,middle
3226,returning_champ
3224,right
3224,middle
3224,returning_champ
3223,right
3223,middle
3223,returning_champ
3222,right
3222,middle
3222,returning_champ
3219,right
3219,middle
3219,returning_champ
3217,right
3217,middle
3217,returning_champ
3215,right
3215,middle
3215,returning_champ
3213,right
3213,middle
3213,returning_champ
3212,right
3212,middle
3212,returning_champ
3210,right
3210,middle
3210,returning_champ
3209,right
3209,middle
3209,returning_champ
3206,right
3206,middle
3206,returning_champ
3204,right
3204,middle
3204,returning_champ
3203,right
3203,middle
3203,returning_champ
3201,right
3201,middle
3201,returning_champ
3200,right
3200,middle
3200,returning_champ
3198,right
3198,middle
3198,returning_champ
3197,right
3197,middle
3197,returning_champ
3196,right
3196,middle
3196,returning_champ
3195,right
3195,middle
3195,returning_champ
3194,right
3194,middle
3194,returning_champ
3193,right
3193,middle
3193,returning_champ
3190,right
3190,middle
3190,returning_champ
3189,right
3189,middle
3189,returning_champ
3185,right
3185,middle
3185,returning_champ
3184,right
3184,middle
3184,returning_champ
3181,right
3181,middle
3181,returning_champ
3179,right
3179,middle
3179,returning_champ
3178,right
3178,middle
3178,returning_champ
3176,right
3176,middle
3176,returning_champ
3173,right
3173,middle
3173,returning_champ
3171,right
3171,middle
3171,returning_champ
3169,right
3169,middle
3169,returning_champ
3168,right
3168,middle
3168,returning_champ
3165,right
3165,middle
3165,returning_champ
3164,right
3164,middle
3164,returning_champ
3161,right
3161,middle
3161,returning_champ
3159,right
3159,middle
3159,returning_champ
3158,right
3158,middle
3158,returning_champ
3155,right
3155,middle
3155,returning_champ
3153,right
3153,middle
3153,returning_champ
3152,right
3152,middle
3152,returning_champ
3151,right
3151,middle
3151,returning_champ
3150,right
3150,middle
3150,returning_champ
3148,right
3148,middle
3148,returning_champ
3146,right
3146,middle
3146,returning_champ
3145,right
3145,middle
3145,returning_champ
3143,right
3143,middle
3143,returning_champ
3141,right
3141,middle
3141,returning_champ
3139,right
3139,middle
3139,returning_champ
3137,right
3137,middle
3137,returning_champ
3135,right
3135,middle
3135,returning_champ
3110,right
3110,middle
3110,returning_champ
3109,right
3109,middle
3109,returning_champ
3108,right
3108,middle
3108,returning_champ
3106,right
3106,middle
3106,returning_champ
3104,right
3104,middle
3104,returning_champ
3102,right
3102,middle
3102,returning_champ
3100,right
3100,middle
3100,returning_champ
3098,right
3098,middle
3098,returning_champ
3096,right
3096,middle
3096,returning_champ
3095,right
3095,middle
3095,returning_champ
3093,right
3093,middle
3093,returning_champ
3090,right
3090,middle
3090,returning_champ
3087,right
3087,middle
3087,returning_champ
3086,right
3086,middle
3086,returning_champ
3085,right
3085,middle
3085,returning_champ
3083,right
3083,middle
3083,returning_champ
3082,right
3082,middle
3082,returning_champ
3080,right
3080,middle
3080,returning_champ
3079,right
3079,middle
3079,returning_champ
3078,right
3078,middle
3078,returning_champ
3076,right
3076,middle
3076,returning_champ
3077,right
3077,middle
3077,returning_champ
3072,right
3072,middle
3072,returning_champ
3071,right
3071,middle
3071,returning_champ
3068,right
3068,middle
3068,returning_champ
3063,right
3063,middle
3063,returning_champ
3070,right
3070,middle
3070,returning_champ
3059,right
3059,middle
3059,returning_champ
3057,right
3057,middle
3057,returning_champ
3054,right
3054,middle
3054,returning_champ
3048,right
3048,middle
3048,returning_champ
3046,right
3046,middle
3046,returning_champ
3044,right
3044,middle
3044,returning_champ
3043,right
3043,middle
3043,returning_champ
3040,right
3040,middle
3040,returning_champ
3038,right
3038,middle
3038,returning_champ
3039,right
3039,middle
3039,returning_champ
3036,right
3036,middle
3036,returning_champ
3033,right
3033,middle
3033,returning_champ
3030,right
3030,middle
3030,returning_champ
3027,right
3027,middle
3027,returning_champ
3028,right
3028,middle
3028,returning_champ
3024,right
3024,middle
3024,returning_champ
3021,right
3021,middle
3021,returning_champ
3019,right
3019,middle
3019,returning_champ
3017,right
3017,middle
3017,returning_champ
3018,right
3018,middle
3018,returning_champ
3016,right
3016,middle
3016,returning_champ
3014,right
3014,middle
3014,returning_champ
3012,right
3012,middle
3012,returning_champ
3008,right
3008,middle
3008,returning_champ
3007,right
3007,middle
3007,returning_champ
3006,right
3006,middle
3006,returning_champ
3005,right
3005,middle
3005,returning_champ
3004,right
3004,middle
3004,returning_champ
3003,right
3003,middle
3003,returning_champ
3002,right
3002,middle
3002,returning_champ
3001,right
3001,middle
3001,returning_champ
3000,right
3000,middle
3000,returning_champ
2999,right
2999,middle
2999,returning_champ
2994,right
2994,middle
2994,returning_champ
2993,right
2993,middle
2993,returning_champ
2992,right
2992,middle
2992,returning_champ
2991,right
2991,middle
2991,returning_champ
2990,right
2990,middle
2990,returning_champ
2989,right
2989,middle
2989,returning_champ
2988,right
2988,middle
2988,returning_champ
2987,right
2987,middle
2987,returning_champ
2986,right
2986,middle
2986,returning_champ
2985,right
2985,middle
2985,returning_champ
2984,right
2984,middle
2984,returning_champ
2983,right
2983,middle
2983,returning_champ
2982,right
2982,middle
2982,returning_champ
2981,right
2981,middle
2981,returning_champ
2980,right
2980,middle
2980,returning_champ
2979,right
2979,middle
2979,returning_champ
2978,right
2978,middle
2978,returning_champ
2977,right
2977,middle
2977,returning_champ
2976,right
2976,middle
2976,returning_champ
2975,right
2975,middle
2975,returning_champ
2974,right
2974,middle
2974,returning_champ
2973,right
2973,middle
2973,returning_champ
2972,right
2972,middle
2972,returning_champ
2971,right
2971,middle
2971,returning_champ
2970,right
2970,middle
2970,returning_champ
2968,right
2968,middle
2968,returning_champ
2969,right
2969,middle
2969,returning_champ
2967,right
2967,middle
2967,returning_champ
2966,right
2966,middle
2966,returning_champ
2965,right
2965,middle
2965,returning_champ
2963,right
2963,middle
2963,returning_champ
2962,right
2962,middle
2962,returning_champ
2961,right
2961,middle
2961,returning_champ
2960,right
2960,middle
2960,returning_champ
2959,right
2959,middle
2959,returning_champ
2958,right
2958,middle
2958,returning_champ
2957,right
2957,middle
2957,returning_champ
2955,right
2955,middle
2955,returning_champ
2956,right
2956,middle
2956,returning_champ
2954,right
2954,middle
2954,returning_champ
2953,right
2953,middle
2953,returning_champ
2952,right
2952,middle
2952,returning_champ
2951,right
2951,middle
2951,returning_champ
2940,right
2940,middle
2940,returning_champ
2939,right
2939,middle
2939,returning_champ
2938,right
2938,middle
2938,returning_champ
2937,right
2937,middle
2937,returning_champ
2936,right
2936,middle
2936,returning_champ
2935,right
2935,middle
2935,returning_champ
2934,right
2934,middle
2934,returning_champ
2932,right
2932,middle
2932,returning_champ
2931,right
2931,middle
2931,returning_champ
2930,right
2930,middle
2930,returning_champ
2929,right
2929,middle
2929,returning_champ
2928,right
2928,middle
2928,returning_champ
2917,right
2917,middle
2917,returning_champ
2916,right
2916,middle
2916,returning_champ
2915,right
2915,middle
2915,returning_champ
2909,right
2909,middle
2909,returning_champ
2908,right
2908,middle
2908,returning_champ
2906,right
2906,middle
2906,returning_champ
2905,right
2905,middle
2905,returning_champ
2904,right
2904,middle
2904,returning_champ
2898,right
2898,middle
2898,returning_champ
2897,right
2897,middle
2897,returning_champ
2896,right
2896,middle
2896,returning_champ
2892,right
2892,middle
2892,returning_champ
2891,right
2891,middle
2891,returning_champ
2887,right
2887,middle
2887,returning_champ
2886,right
2886,middle
2886,returning_champ
2884,right
2884,middle
2884,returning_champ
2885,right
2885,middle
2885,returning_champ
2883,right
2883,middle
2883,returning_champ
2882,right
2882,middle
2882,returning_champ
2874,right
2874,middle
2874,returning_champ
2873,right
2873,middle
2873,returning_champ
2872,right
2872,middle
2872,returning_champ
2871,right
2871,middle
2871,returning_champ
2869,right
2869,middle
2869,returning_champ
2868,right
2868,middle
2868,returning_champ
2859,right
2859,middle
2859,returning_champ
2858,right
2858,middle
2858,returning_champ
2857,right
2857,middle
2857,returning_champ
2856,right
2856,middle
2856,returning_champ
2855,right
2855,middle
2855,returning_champ
2854,right
2854,middle
2854,returning_champ
2853,right
2853,middle
2853,returning_champ
2852,right
2852,middle
2852,returning_champ
2851,right
2851,middle
2851,returning_champ
2850,right
2850,middle
2850,returning_champ
2837,right
2837,middle
2837,returning_champ
2836,right
2836,middle
2836,returning_champ
2835,right
2835,middle
2835,returning_champ
2834,right
2834,middle
2834,returning_champ
2833,right
2833,middle
2833,returning_champ
2832,right
2832,middle
2832,returning_champ
2827,right
2827,middle
2827,returning_champ
2826,right
2826,middle
2826,returning_champ
2825,right
2825,middle
2825,returning_champ
2824,right
2824,middle
2824,returning_champ
2823,right
2823,middle
2823,returning_champ
2822,right
2822,middle
2822,returning_champ
2821,right
2821,middle
2821,returning_champ
2820,right
2820,middle
2820,returning_champ
2819,right
2819,middle
2819,returning_champ
2817,right
2817,middle
2817,returning_champ
2818,right
2818,middle
2818,returning_champ
2816,right
2816,middle
2816,returning_champ
2815,right
2815,middle
2815,returning_champ
2814,right
2814,middle
2814,returning_champ
2811,right
2811,middle
2811,returning_champ
2812,right
2812,middle
2812,returning_champ
